# x	y	u	v	mask
  7.0555	  1.6680	 -7.7554	 -2.6341	  0.0000
  7.3249	  1.6680	  4.5134	  0.0686	  0.0000
  7.5943	  1.6680	 -2.7185	 -0.0914	  0.0000
  7.8637	  1.6680	 -0.4556	 -0.0494	  1.0000
  8.1330	  1.6680	  1.4911	  0.0184	  0.0000
  8.4024	  1.6680	  1.5599	  0.2244	  0.0000
  8.6718	  1.6680	 -1.4970	  0.0080	  0.0000
  8.9412	  1.6680	 -0.0555	 -0.0058	  1.0000
  9.2105	  1.6680	  0.0379	  0.0079	  1.0000
  9.4799	  1.6680	  4.6065	 -0.0058	  0.0000
  9.7493	  1.6680	  4.5256	 -0.2144	  0.0000
 10.0186	  1.6680	  3.7926	 -0.0067	  0.0000
 10.2880	  1.6680	 -0.2023	 -0.0329	  0.0000
 10.5574	  1.6680	  1.5890	 -0.1402	  0.0000
 10.8268	  1.6680	 -1.4802	 -0.0190	  0.0000
 11.0961	  1.6680	 -0.1630	 -0.1245	  1.0000
 11.3655	  1.6680	  1.5237	 -0.0275	  0.0000
 11.6349	  1.6680	  1.4577	 -0.0267	  0.0000
 11.9043	  1.6680	  0.3485	  0.0122	  1.0000
 12.1736	  1.6680	  2.7450	 -0.0278	  0.0000
 12.4430	  1.6680	  0.1232	  0.0360	  0.0000
 12.7124	  1.6680	  0.6170	 -0.0746	  1.0000
 12.9818	  1.6680	  4.5116	 -0.2214	  0.0000
 13.2511	  1.6680	  2.7398	  0.0231	  0.0000
 13.5205	  1.6680	  0.0532	  0.1509	  0.0000
 13.7899	  1.6680	  0.0023	 -0.0273	  0.0000
 14.0593	  1.6680	  0.0187	 -0.0000	  0.0000
 14.3286	  1.6680	 -0.4919	  0.0549	  1.0000
 14.5980	  1.6680	  2.6384	 -0.2342	  0.0000
 14.8674	  1.6680	  0.0950	 -0.0343	  0.0000
 15.1368	  1.6680	  4.5805	  0.0269	  0.0000
 15.4061	  1.6680	  1.3788	 -0.0338	  0.0000
 15.6755	  1.6680	  3.7570	  0.2184	  0.0000
 15.9449	  1.6680	  4.4695	 -0.2343	  0.0000
 16.2143	  1.6680	  4.4098	 -0.0011	  0.0000
 16.4836	  1.6680	  0.7023	  0.0992	  1.0000
 16.7530	  1.6680	  0.4543	  0.0536	  1.0000
 17.0224	  1.6680	  4.5601	 -0.0000	  0.0000
 17.2918	  1.6680	  4.4466	 -0.0340	  0.0000
 17.5611	  1.6680	 -0.0276	 -0.1388	  0.0000
 17.8305	  1.6680	  0.0694	 -0.0071	  0.0000
 18.0999	  1.6680	  3.6781	  0.0364	  0.0000
 18.3692	  1.6680	  1.4850	 -0.0312	  0.0000
 18.6386	  1.6680	  1.4759	  0.0634	  0.0000
 18.9080	  1.6680	  0.0190	  0.0612	  0.0000
 19.1774	  1.6680	 -0.1941	 -0.2142	  1.0000
 19.4467	  1.6680	 -0.4473	 -0.3808	  1.0000
 19.7161	  1.6680	 -0.5343	 -0.3905	  1.0000
 19.9855	  1.6680	  4.5707	 -0.0419	  0.0000
 20.2549	  1.6680	 -0.3343	 -0.3602	  1.0000
 20.5242	  1.6680	 -2.7293	  0.0872	  0.0000
 20.7936	  1.6680	 -4.7335	 -0.2157	  0.0000
 21.0630	  1.6680	  1.6427	  0.1679	  0.0000
 21.3324	  1.6680	  3.7077	 -0.2277	  0.0000
 21.6017	  1.6680	  3.7727	  0.1918	  0.0000
 21.8711	  1.6680	 -1.4147	 -0.0000	  0.0000
 22.1405	  1.6680	  0.5424	 -0.0014	  1.0000
 22.4099	  1.6680	  0.7116	  0.0166	  1.0000
 22.6792	  1.6680	  4.5588	  0.0611	  0.0000
 22.9486	  1.6680	  0.7243	  0.0128	  1.0000
 23.2180	  1.6680	  0.9902	  0.0256	  1.0000
 23.4874	  1.6680	 -0.0442	 -0.0806	  0.0000
 23.7567	  1.6680	  4.5893	  0.0468	  0.0000
 24.0261	  1.6680	  4.4843	  0.0556	  0.0000
 24.2955	  1.6680	  1.4502	 -0.0184	  0.0000
 24.5649	  1.6680	  0.6767	  0.2034	  1.0000
 24.8342	  1.6680	  4.0348	  2.5338	  0.0000
 25.1036	  1.6680	 -2.7151	  0.0170	  0.0000
 25.3730	  1.6680	  2.7401	 -0.0741	  0.0000
 25.6424	  1.6680	  0.0604	  0.1803	  1.0000
 25.9117	  1.6680	  0.0512	 -0.0263	  0.0000
 26.1811	  1.6680	  1.3699	  0.0845	  0.0000
 26.4505	  1.6680	  0.0032	 -0.1002	  0.0000
 26.7199	  1.6680	  2.6007	  0.0412	  0.0000
 26.9892	  1.6680	  0.1264	 -0.2323	  0.0000
 27.2586	  1.6680	  0.1884	 -0.1677	  1.0000
 27.5280	  1.6680	  4.5089	 -0.0561	  0.0000
 27.7973	  1.6680	  6.1896	 -0.8625	  0.0000
 28.0667	  1.6680	  0.4389	 -0.0327	  1.0000
 28.3361	  1.6680	  0.3655	  0.0524	  1.0000
 28.6055	  1.6680	  1.3220	 -0.2287	  0.0000
 28.8748	  1.6680	  1.6161	  5.6092	  0.0000
 29.1442	  1.6680	 -1.4131	 -0.0982	  0.0000
 29.4136	  1.6680	  0.8374	  0.0048	  1.0000
 29.6830	  1.6680	  1.0870	  0.0124	  1.0000
 29.9523	  1.6680	  1.5942	  0.0156	  0.0000
 30.2217	  1.6680	  4.2043	 -0.2248	  0.0000
 30.4911	  1.6680	 -0.0298	 -0.0091	  0.0000
 30.7605	  1.6680	  3.8559	 -0.0426	  0.0000
  0.3212	  1.3987	 -0.0033	 -0.0169	  0.0000
  0.5906	  1.3987	 -0.2040	  0.0152	  1.0000
  0.8599	  1.3987	  4.5082	  0.1130	  0.0000
  1.1293	  1.3987	 -0.0025	 -0.1348	  0.0000
  1.3987	  1.3987	  1.6953	 -0.0313	  0.0000
  1.6680	  1.3987	  0.1013	  0.1658	  0.0000
  1.9374	  1.3987	 -0.0413	  0.0600	  0.0000
  2.2068	  1.3987	 -4.5013	  0.0092	  0.0000
  2.4762	  1.3987	  8.7768	 -6.4953	  0.0000
  2.7455	  1.3987	 -0.5568	  0.1872	  1.0000
  3.0149	  1.3987	  3.9719	  0.1044	  0.0000
  3.2843	  1.3987	 -4.4186	  0.0189	  0.0000
  3.5537	  1.3987	 -4.5591	  0.2248	  0.0000
  3.8230	  1.3987	 -1.6615	 -0.0287	  0.0000
  4.0924	  1.3987	 -1.7008	  0.1001	  0.0000
  4.3618	  1.3987	 -4.5283	  0.2167	  0.0000
  4.6312	  1.3987	 -4.4840	  0.2267	  0.0000
  4.9005	  1.3987	 -3.7782	 -0.0118	  0.0000
  5.1699	  1.3987	 -0.0678	 -0.0508	  1.0000
  5.4393	  1.3987	 -4.5179	  0.2300	  0.0000
  5.7087	  1.3987	 -2.6740	  0.0267	  0.0000
  5.9780	  1.3987	 -4.4735	  0.0431	  0.0000
  6.2474	  1.3987	 -4.5350	  0.0634	  0.0000
  6.5168	  1.3987	 -1.3400	 -0.0881	  1.0000
  6.7862	  1.3987	 -4.5644	 -0.0022	  0.0000
  7.0555	  1.3987	 -0.0276	 -0.0837	  0.0000
  7.3249	  1.3987	 -0.9006	 -0.1130	  1.0000
  7.5943	  1.3987	 -3.7097	 -0.0364	  0.0000
  7.8637	  1.3987	 -4.6106	 -0.2135	  0.0000
  8.1330	  1.3987	 -0.6356	  0.0011	  1.0000
  8.4024	  1.3987	  0.0259	  2.0223	  0.0000
  8.6718	  1.3987	 -1.4009	  0.0124	  0.0000
  8.9412	  1.3987	 -0.0322	 -0.1360	  0.0000
  9.2105	  1.3987	 -0.6305	  0.0094	  1.0000
  9.4799	  1.3987	 -4.5550	  0.2306	  0.0000
  9.7493	  1.3987	 -0.7422	 -0.1595	  1.0000
 10.0186	  1.3987	 -0.5623	 -0.1518	  1.0000
 10.2880	  1.3987	  3.1545	 -5.7836	  0.0000
 10.5574	  1.3987	 -0.3485	 -0.1465	  1.0000
 10.8268	  1.3987	 -4.5681	 -0.0287	  0.0000
 11.0961	  1.3987	 -4.5118	  0.0551	  0.0000
 11.3655	  1.3987	 -0.5109	  0.1341	  1.0000
 11.6349	  1.3987	 -4.4428	  0.0440	  0.0000
 11.9043	  1.3987	 -3.8251	  0.0311	  0.0000
 12.1736	  1.3987	  0.0525	  0.1526	  1.0000
 12.4430	  1.3987	 -3.7758	 -0.0507	  0.0000
 12.7124	  1.3987	  0.1912	  0.1513	  1.0000
 12.9818	  1.3987	 -3.8352	  0.0487	  0.0000
 13.2511	  1.3987	  0.1275	  0.0339	  1.0000
 13.5205	  1.3987	 -0.0383	  0.0573	  0.0000
 13.7899	  1.3987	  1.4238	  0.0767	  0.0000
 14.0593	  1.3987	  1.4579	  0.2164	  0.0000
 14.3286	  1.3987	 -0.6868	  0.1490	  1.0000
 14.5980	  1.3987	 -1.3804	 -0.0355	  0.0000
 14.8674	  1.3987	  0.2170	 -0.0793	  0.0000
 15.1368	  1.3987	  2.2541	 -3.0473	  0.0000
 15.4061	  1.3987	  0.0187	  0.1244	  1.0000
 15.6755	  1.3987	  1.4769	  0.0479	  0.0000
 15.9449	  1.3987	 -3.6694	  0.0950	  0.0000
 16.2143	  1.3987	 -1.4457	  0.2100	  0.0000
 16.4836	  1.3987	 -4.5843	  0.0629	  0.0000
 16.7530	  1.3987	 -0.0088	  0.1625	  0.0000
 17.0224	  1.3987	 -4.5407	  0.0539	  0.0000
 17.2918	  1.3987	  0.3596	  0.0436	  1.0000
 17.5611	  1.3987	 -2.6275	  0.2143	  0.0000
 17.8305	  1.3987	 -4.0201	  0.0968	  0.0000
 18.0999	  1.3987	 -4.5251	  0.0062	  0.0000
 18.3692	  1.3987	 -4.5194	  0.1811	  0.0000
 18.6386	  1.3987	 -4.4923	  0.2262	  0.0000
 18.9080	  1.3987	 -1.4501	 -0.2120	  0.0000
 19.1774	  1.3987	 -4.4175	  0.0086	  0.0000
 19.4467	  1.3987	 -1.4925	 -0.0382	  0.0000
 19.7161	  1.3987	 -4.5351	 -0.0398	  0.0000
 19.9855	  1.3987	 -4.4207	  0.0568	  0.0000
 20.2549	  1.3987	 -1.4351	  0.0374	  0.0000
 20.5242	  1.3987	 -1.5094	  0.0330	  0.0000
 20.7936	  1.3987	 -0.0491	  2.0570	  0.0000
 21.0630	  1.3987	 -4.5638	 -0.0586	  0.0000
 21.3324	  1.3987	 -4.5946	 -0.0216	  0.0000
 21.6017	  1.3987	  4.5806	 -0.0023	  0.0000
 21.8711	  1.3987	 -4.5228	  0.0202	  0.0000
 22.1405	  1.3987	 -4.5818	 -0.2196	  0.0000
 22.4099	  1.3987	  0.0000	 -0.0000	  0.0000
 22.6792	  1.3987	 -2.6487	 -0.2099	  0.0000
 22.9486	  1.3987	  0.0175	  0.0611	  0.0000
 23.2180	  1.3987	 -0.0888	  0.2253	  0.0000
 23.4874	  1.3987	  1.5419	 -0.0128	  0.0000
 23.7567	  1.3987	  1.4858	  0.2164	  0.0000
 24.0261	  1.3987	 -0.0717	 -0.0565	  0.0000
 24.2955	  1.3987	  0.0000	  0.0944	  0.0000
 24.5649	  1.3987	 -0.0071	 -0.0016	  0.0000
 24.8342	  1.3987	  0.3585	  0.2098	  1.0000
 25.1036	  1.3987	 -2.6482	  0.0768	  0.0000
 25.3730	  1.3987	  3.4933	 -3.1483	  0.0000
 25.6424	  1.3987	 -4.6430	  0.0081	  0.0000
 25.9117	  1.3987	 -4.4980	 -0.0479	  0.0000
 26.1811	  1.3987	 -0.5303	 -0.0909	  1.0000
 26.4505	  1.3987	 -0.5295	 -0.1103	  1.0000
 26.7199	  1.3987	 -0.3207	 -0.0460	  1.0000
 26.9892	  1.3987	 -5.6076	 -5.7032	  0.0000
 27.2586	  1.3987	 -4.5734	 -0.0318	  0.0000
 27.5280	  1.3987	 -3.7706	  0.0686	  0.0000
 27.7973	  1.3987	 -3.7845	 -0.0321	  0.0000
 28.0667	  1.3987	  0.5414	 -0.0520	  1.0000
 28.3361	  1.3987	 -1.5127	 -0.2262	  0.0000
 28.6055	  1.3987	  0.4408	 -0.0241	  1.0000
 28.8748	  1.3987	  0.4102	 -0.0172	  1.0000
 29.1442	  1.3987	  0.0000	 -0.0766	  0.0000
 29.4136	  1.3987	  0.5328	  0.7575	  0.0000
 29.6830	  1.3987	 -4.4298	 -0.0081	  0.0000
 29.9523	  1.3987	 -4.5354	 -0.1297	  0.0000
 30.2217	  1.3987	  4.4379	  0.0000	  0.0000
 30.4911	  1.3987	  3.6800	 -0.1312	  0.0000
 30.7605	  1.3987	  1.0460	  0.1898	  1.0000
  0.3212	  1.1293	 -4.5637	 -0.0005	  0.0000
  0.5906	  1.1293	 -0.5817	  0.0167	  1.0000
  0.8599	  1.1293	 -0.3904	  0.0043	  1.0000
  1.1293	  1.1293	 -0.5904	 -0.0865	  1.0000
  1.3987	  1.1293	  1.4843	  0.1241	  0.0000
  1.6680	  1.1293	  0.0923	 -0.0182	  0.0000
  1.9374	  1.1293	 -0.1312	  0.0470	  1.0000
  2.2068	  1.1293	  4.6204	  0.0260	  0.0000
  2.4762	  1.1293	 -4.4367	  0.2053	  0.0000
  2.7455	  1.1293	 -0.0322	  0.0143	  0.0000
  3.0149	  1.1293	  0.0207	  0.0918	  0.0000
  3.2843	  1.1293	  4.1213	  5.4793	  0.0000
  3.5537	  1.1293	 -4.5565	 -0.1941	  0.0000
  3.8230	  1.1293	 -6.8519	  8.2710	  0.0000
  4.0924	  1.1293	 -4.3958	 -0.0347	  0.0000
  4.3618	  1.1293	 -4.5815	  0.0369	  0.0000
  4.6312	  1.1293	 -0.3461	  0.1300	  1.0000
  4.9005	  1.1293	 -4.4373	  0.0019	  0.0000
  5.1699	  1.1293	 -0.2696	 -0.0651	  1.0000
  5.4393	  1.1293	 -0.5407	 -0.1969	  1.0000
  5.7087	  1.1293	  0.0367	 -0.0544	  0.0000
  5.9780	  1.1293	 -4.4871	 -0.0592	  0.0000
  6.2474	  1.1293	  0.0026	  0.1150	  0.0000
  6.5168	  1.1293	 -0.0077	  0.0642	  0.0000
  6.7862	  1.1293	 -2.6989	 -0.0797	  0.0000
  7.0555	  1.1293	 -4.5321	 -0.0029	  0.0000
  7.3249	  1.1293	  0.2078	  0.0144	  0.0000
  7.5943	  1.1293	 -4.4765	 -0.0727	  0.0000
  7.8637	  1.1293	  3.7117	 -0.0222	  0.0000
  8.1330	  1.1293	 -1.0341	 -1.0990	  0.0000
  8.4024	  1.1293	  3.6999	  0.0000	  0.0000
  8.6718	  1.1293	  1.6509	 -0.2341	  0.0000
  8.9412	  1.1293	  0.0332	  0.0062	  0.0000
  9.2105	  1.1293	 -4.6729	  0.1072	  0.0000
  9.4799	  1.1293	 -4.4287	 -0.0000	  0.0000
  9.7493	  1.1293	 -3.7439	 -0.0661	  0.0000
 10.0186	  1.1293	 -0.1128	  0.2111	  0.0000
 10.2880	  1.1293	 -2.6176	 -0.0293	  0.0000
 10.5574	  1.1293	 -0.7417	 -0.1386	  1.0000
 10.8268	  1.1293	 -3.7241	  0.0463	  0.0000
 11.0961	  1.1293	 -4.4819	  0.0914	  0.0000
 11.3655	  1.1293	  3.5246	 -0.1094	  0.0000
 11.6349	  1.1293	 -0.4564	  0.0587	  1.0000
 11.9043	  1.1293	 -4.2776	  0.0991	  0.0000
 12.1736	  1.1293	 -1.4296	 -0.0702	  0.0000
 12.4430	  1.1293	  3.5916	  0.0054	  0.0000
 12.7124	  1.1293	  4.5236	  0.0195	  0.0000
 12.9818	  1.1293	  0.7544	  0.0680	  1.0000
 13.2511	  1.1293	  0.6106	 -0.0394	  1.0000
 13.5205	  1.1293	  0.0761	  0.0759	  0.0000
 13.7899	  1.1293	 -4.5469	  0.0097	  0.0000
 14.0593	  1.1293	 -0.5756	  0.0200	  1.0000
 14.3286	  1.1293	 -4.2582	 -0.0211	  0.0000
 14.5980	  1.1293	 -4.2118	  0.0241	  0.0000
 14.8674	  1.1293	  3.8528	 -0.0156	  0.0000
 15.1368	  1.1293	 -4.4880	 -0.0461	  0.0000
 15.4061	  1.1293	 -4.5844	 -0.2012	  0.0000
 15.6755	  1.1293	 -0.0324	 -0.0471	  0.0000
 15.9449	  1.1293	 -1.3276	  0.0614	  0.0000
 16.2143	  1.1293	  0.0556	 -0.1285	  0.0000
 16.4836	  1.1293	  0.8057	  0.0764	  1.0000
 16.7530	  1.1293	  2.6313	  0.0337	  0.0000
 17.0224	  1.1293	 -4.5379	 -0.0555	  0.0000
 17.2918	  1.1293	  6.6781	 -2.1924	  0.0000
 17.5611	  1.1293	 -4.5552	  0.0114	  0.0000
 17.8305	  1.1293	  0.0118	 -0.0414	  1.0000
 18.0999	  1.1293	 -4.0784	 -0.0121	  0.0000
 18.3692	  1.1293	 -4.6090	  0.2199	  0.0000
 18.6386	  1.1293	 -0.3927	 -0.1865	  1.0000
 18.9080	  1.1293	 -0.5838	 -0.1976	  1.0000
 19.1774	  1.1293	 -4.5487	 -0.0412	  0.0000
 19.4467	  1.1293	 -1.4825	  0.1096	  0.0000
 19.7161	  1.1293	 -0.7840	 -0.2168	  1.0000
 19.9855	  1.1293	 -4.4985	  0.0646	  0.0000
 20.2549	  1.1293	  1.4138	 -0.0642	  0.0000
 20.5242	  1.1293	 -0.0271	 -0.0027	  0.0000
 20.7936	  1.1293	  4.6061	 -0.0373	  0.0000
 21.0630	  1.1293	 -4.5785	 -0.0329	  0.0000
 21.3324	  1.1293	  0.2642	  0.0090	  1.0000
 21.6017	  1.1293	  4.5776	  0.0293	  0.0000
 21.8711	  1.1293	  0.3799	  0.0015	  1.0000
 22.1405	  1.1293	 -4.5816	 -0.0091	  0.0000
 22.4099	  1.1293	  1.4913	  0.0142	  0.0000
 22.6792	  1.1293	 -0.1178	  0.0021	  0.0000
 22.9486	  1.1293	  2.7247	  0.0974	  0.0000
 23.2180	  1.1293	  0.8687	  0.0251	  1.0000
 23.4874	  1.1293	 -4.5524	 -0.0348	  0.0000
 23.7567	  1.1293	  0.0226	 -0.1207	  0.0000
 24.0261	  1.1293	  4.5316	 -0.0955	  0.0000
 24.2955	  1.1293	 -1.5015	  0.0732	  0.0000
 24.5649	  1.1293	 -4.6525	 -0.0134	  0.0000
 24.8342	  1.1293	 -1.5730	  0.0376	  0.0000
 25.1036	  1.1293	 -2.1320	  8.7299	  0.0000
 25.3730	  1.1293	 -0.0480	 -0.0388	  0.0000
 25.6424	  1.1293	 -0.4559	  0.2022	  1.0000
 25.9117	  1.1293	 -1.3146	  0.2171	  0.0000
 26.1811	  1.1293	 -0.0137	  0.0817	  0.0000
 26.4505	  1.1293	 -0.0383	 -0.0074	  0.0000
 26.7199	  1.1293	 -3.8358	  0.1469	  0.0000
 26.9892	  1.1293	  0.0141	 -0.1033	  0.0000
 27.2586	  1.1293	  7.1623	 -7.6295	  0.0000
 27.5280	  1.1293	  2.7095	  3.7124	  0.0000
 27.7973	  1.1293	 -1.4970	 -0.0246	  0.0000
 28.0667	  1.1293	  0.8622	 -0.0740	  1.0000
 28.3361	  1.1293	 -1.4626	 -0.2112	  0.0000
 28.6055	  1.1293	 -4.6193	 -0.0007	  0.0000
 28.8748	  1.1293	  8.9038	 -5.8526	  0.0000
 29.1442	  1.1293	  3.7272	  0.2327	  0.0000
 29.4136	  1.1293	  0.9539	 -0.0168	  1.0000
 29.6830	  1.1293	  1.0757	 -0.0082	  1.0000
 29.9523	  1.1293	  1.0137	  0.0618	  1.0000
 30.2217	  1.1293	  3.6070	  0.0538	  0.0000
 30.4911	  1.1293	  1.4278	  0.0671	  1.0000
 30.7605	  1.1293	  1.0110	  4.5935	  0.0000
  0.3212	  0.8599	 -0.0203	  0.0000	  0.0000
  0.5906	  0.8599	  1.5081	  0.0129	  0.0000
  0.8599	  0.8599	 -0.3500	 -0.0062	  1.0000
  1.1293	  0.8599	 -0.2228	 -0.0161	  0.0000
  1.3987	  0.8599	  1.4548	  0.0042	  0.0000
  1.6680	  0.8599	  0.1032	 -0.1102	  0.0000
  1.9374	  0.8599	  0.0923	  0.0403	  0.0000
  2.2068	  0.8599	  4.4509	 -0.2264	  0.0000
  2.4762	  0.8599	  0.1408	  0.1959	  1.0000
  2.7455	  0.8599	 -0.0228	  0.0285	  0.0000
  3.0149	  0.8599	 -0.0522	 -0.2183	  0.0000
  3.2843	  0.8599	 -0.0075	 -0.0746	  0.0000
  3.5537	  0.8599	 -0.0503	 -0.2129	  0.0000
  3.8230	  0.8599	  0.0609	 -0.0158	  0.0000
  4.0924	  0.8599	 -0.0784	  0.2269	  0.0000
  4.3618	  0.8599	  4.5530	 -0.0315	  0.0000
  4.6312	  0.8599	  6.3412	 -8.2884	  0.0000
  4.9005	  0.8599	  1.5821	 -0.0411	  0.0000
  5.1699	  0.8599	  0.0332	 -0.2294	  0.0000
  5.4393	  0.8599	  4.4046	  0.0237	  0.0000
  5.7087	  0.8599	 -0.8313	 -0.0384	  1.0000
  5.9780	  0.8599	  0.2126	 -0.1813	  0.0000
  6.2474	  0.8599	  0.0028	  0.0929	  0.0000
  6.5168	  0.8599	  0.0128	  0.1407	  0.0000
  6.7862	  0.8599	 -0.0470	 -0.0468	  0.0000
  7.0555	  0.8599	 -1.3737	 -0.0902	  1.0000
  7.3249	  0.8599	 -1.1670	 -0.1169	  1.0000
  7.5943	  0.8599	  4.5326	  0.0915	  0.0000
  7.8637	  0.8599	  4.6131	 -0.0222	  0.0000
  8.1330	  0.8599	  4.5108	 -0.0186	  0.0000
  8.4024	  0.8599	  3.7923	 -0.1502	  0.0000
  8.6718	  0.8599	  1.4948	  0.0084	  0.0000
  8.9412	  0.8599	 -0.0038	  0.0397	  0.0000
  9.2105	  0.8599	 -1.5276	  0.1189	  0.0000
  9.4799	  0.8599	  0.0166	 -0.0506	  0.0000
  9.7493	  0.8599	 -0.7678	 -0.1579	  1.0000
 10.0186	  0.8599	 -0.0369	  0.0002	  0.0000
 10.2880	  0.8599	 -0.0360	 -0.0470	  0.0000
 10.5574	  0.8599	  3.6829	 -0.0243	  0.0000
 10.8268	  0.8599	  0.0985	  0.2284	  0.0000
 11.0961	  0.8599	  1.5315	 -0.0438	  0.0000
 11.3655	  0.8599	  1.4263	  0.0530	  0.0000
 11.6349	  0.8599	  1.3802	 -0.0475	  0.0000
 11.9043	  0.8599	  1.5032	 -0.0610	  0.0000
 12.1736	  0.8599	  4.7664	 -0.8248	  0.0000
 12.4430	  0.8599	  4.4779	 -0.0007	  0.0000
 12.7124	  0.8599	  1.5006	 -0.0161	  0.0000
 12.9818	  0.8599	  4.5445	 -0.0149	  0.0000
 13.2511	  0.8599	  1.5344	  0.0728	  0.0000
 13.5205	  0.8599	  3.8372	  0.2184	  0.0000
 13.7899	  0.8599	  4.4261	  0.0708	  0.0000
 14.0593	  0.8599	 -0.1841	  0.0204	  1.0000
 14.3286	  0.8599	 -0.3867	 -0.0560	  1.0000
 14.5980	  0.8599	  3.7329	  0.0342	  0.0000
 14.8674	  0.8599	 -0.0090	  0.0520	  0.0000
 15.1368	  0.8599	  0.0128	 -0.0669	  0.0000
 15.4061	  0.8599	 -0.0315	 -0.1100	  0.0000
 15.6755	  0.8599	  3.6693	 -0.0005	  0.0000
 15.9449	  0.8599	  4.5752	 -0.2202	  0.0000
 16.2143	  0.8599	 -0.0009	 -0.1209	  0.0000
 16.4836	  0.8599	  0.0343	 -0.0449	  0.0000
 16.7530	  0.8599	  2.5559	  0.0152	  0.0000
 17.0224	  0.8599	  4.5643	 -0.0321	  0.0000
 17.2918	  0.8599	  1.4687	 -0.0151	  0.0000
 17.5611	  0.8599	  1.6368	  0.1347	  0.0000
 17.8305	  0.8599	 -0.0302	 -0.0107	  0.0000
 18.0999	  0.8599	 -0.5337	 -0.0531	  1.0000
 18.3692	  0.8599	  4.5245	 -0.0020	  0.0000
 18.6386	  0.8599	  4.5266	  0.0771	  0.0000
 18.9080	  0.8599	 -1.1372	 -0.0152	  1.0000
 19.1774	  0.8599	  2.7157	  0.0908	  0.0000
 19.4467	  0.8599	  0.0046	  0.0724	  0.0000
 19.7161	  0.8599	  0.0065	  0.1107	  0.0000
 19.9855	  0.8599	 -1.1340	  0.0000	  1.0000
 20.2549	  0.8599	 -0.0068	  0.1034	  0.0000
 20.5242	  0.8599	  1.4913	  0.0068	  0.0000
 20.7936	  0.8599	  0.0424	 -0.2168	  0.0000
 21.0630	  0.8599	  0.0186	 -0.0190	  0.0000
 21.3324	  0.8599	  0.0252	 -0.0393	  0.0000
 21.6017	  0.8599	  4.5353	 -0.2279	  0.0000
 21.8711	  0.8599	  4.4847	 -0.0088	  0.0000
 22.1405	  0.8599	  2.6796	 -0.0155	  0.0000
 22.4099	  0.8599	 -1.5079	 -0.0156	  0.0000
 22.6792	  0.8599	  0.0593	  0.0329	  0.0000
 22.9486	  0.8599	 -0.2317	  0.1024	  0.0000
 23.2180	  0.8599	  4.5080	 -0.0307	  0.0000
 23.4874	  0.8599	  4.4087	  0.0451	  0.0000
 23.7567	  0.8599	  4.4753	 -0.0091	  0.0000
 24.0261	  0.8599	 -0.0509	  0.0697	  0.0000
 24.2955	  0.8599	  0.0034	  0.0014	  0.0000
 24.5649	  0.8599	  0.0540	  0.2221	  1.0000
 24.8342	  0.8599	  4.5802	  0.0072	  0.0000
 25.1036	  0.8599	 -0.9627	  0.2538	  1.0000
 25.3730	  0.8599	  2.7525	 -0.0969	  0.0000
 25.6424	  0.8599	  1.5261	  0.0764	  0.0000
 25.9117	  0.8599	 -4.3330	  0.2335	  0.0000
 26.1811	  0.8599	  4.5690	  0.0989	  0.0000
 26.4505	  0.8599	  0.0115	 -0.0704	  0.0000
 26.7199	  0.8599	  2.6527	 -0.0041	  0.0000
 26.9892	  0.8599	 -0.2229	 -0.0469	  0.0000
 27.2586	  0.8599	  1.5111	  0.2343	  0.0000
 27.5280	  0.8599	 -4.6114	  0.0686	  0.0000
 27.7973	  0.8599	  1.4362	  0.0113	  0.0000
 28.0667	  0.8599	  0.5445	 -0.1855	  1.0000
 28.3361	  0.8599	 -1.5151	  0.0807	  0.0000
 28.6055	  0.8599	 -0.0418	  0.0650	  0.0000
 28.8748	  0.8599	  3.8107	 -0.2270	  0.0000
 29.1442	  0.8599	  0.3063	 -0.0300	  1.0000
 29.4136	  0.8599	  3.8745	  0.0460	  0.0000
 29.6830	  0.8599	  4.4409	 -0.0826	  0.0000
 29.9523	  0.8599	 -1.5288	  0.0396	  0.0000
 30.2217	  0.8599	  3.7024	 -0.0714	  0.0000
 30.4911	  0.8599	  1.4328	  0.2007	  0.0000
 30.7605	  0.8599	 -4.4496	 -0.2460	  0.0000
  0.3212	  0.5906	 -4.5008	  0.0559	  0.0000
  0.5906	  0.5906	 -4.5851	  0.0385	  0.0000
  0.8599	  0.5906	  4.6067	 -0.0265	  0.0000
  1.1293	  0.5906	 -0.9814	 -0.1351	  1.0000
  1.3987	  0.5906	 -4.4686	 -0.0051	  0.0000
  1.6680	  0.5906	 -0.2597	 -0.3223	  1.0000
  1.9374	  0.5906	 -8.3476	 -4.5946	  0.0000
  2.2068	  0.5906	 -1.4753	  0.1004	  0.0000
  2.4762	  0.5906	  4.5072	 -0.0387	  0.0000
  2.7455	  0.5906	 -0.5774	 -0.1481	  1.0000
  3.0149	  0.5906	 -3.6627	 -0.0628	  0.0000
  3.2843	  0.5906	  0.0988	 -0.0737	  0.0000
  3.5537	  0.5906	 -4.5125	  0.0198	  0.0000
  3.8230	  0.5906	 -0.8477	  0.1967	  1.0000
  4.0924	  0.5906	 -0.9902	  0.1977	  1.0000
  4.3618	  0.5906	  4.5836	  0.1176	  0.0000
  4.6312	  0.5906	  4.4885	 -0.1126	  0.0000
  4.9005	  0.5906	  4.5246	 -0.0742	  0.0000
  5.1699	  0.5906	 -1.3280	  0.0293	  0.0000
  5.4393	  0.5906	 -1.4839	 -0.0000	  0.0000
